turntid;dyadid;experimenttype;INTERFACEUSED;TURNTYPE;Sender;Text;Deletes1;Deletes2;TimestampReceived;Duration;GameNo;MazeID;Translation;;;;;;;;;;;;;;;;;;;;;;
77661;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;njWiMijn graWat is jou grijze vakje?;;;1,59119E+12;42429;0;8;njWiMijn graWat is your gray box?;;;;;;;;;;;;;;;;;;;;;;
77662;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;4e rij van bovenhelemaal rechts;;;1,59119E+12;8085;0;8;4th row from top right;;;;;;;;;;;;;;;;;;;;;;
77663;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;P;;;1,59119E+12;0;0;8;P;;;;;;;;;;;;;;;;;;;;;;
77664;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;3e;;;1,59119E+12;82;0;8;3rd;;;;;;;;;;;;;;;;;;;;;;
77665;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;O;;;1,59119E+12;0;0;8;O;;;;;;;;;;;;;;;;;;;;;;
77666;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; ;;;1,59119E+12;0;0;8; ;;;;;;;;;;;;;;;;;;;;;;
77667;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ke;;;1,59119E+12;75;0;8;ke;;;;;;;;;;;;;;;;;;;;;;
77668;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;va;;;1,59119E+12;78;0;8;va;;;;;;;;;;;;;;;;;;;;;;
77669;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59119E+12;0;0;8; ;;;;;;;;;;;;;;;;;;;;;;
77670;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;n ;;;1,59119E+12;69;0;8;n;;;;;;;;;;;;;;;;;;;;;;
77671;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;d;;;1,59119E+12;0;0;8;d;;;;;;;;;;;;;;;;;;;;;;
77672;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;re;;;1,59119E+12;73;0;8;re;;;;;;;;;;;;;;;;;;;;;;
77673;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;an ;;;1,59119E+12;141;0;8;an;;;;;;;;;;;;;;;;;;;;;;
77674;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;cht ;;;1,59119E+12;335;0;8;cht;;;;;;;;;;;;;;;;;;;;;;
77675;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;loo;;;1,59119E+12;344;0;8;loo;;;;;;;;;;;;;;;;;;;;;;
77676;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;du;;;1,59119E+12;105;0;8;du;;;;;;;;;;;;;;;;;;;;;;
77677;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;p ;;;1,59119E+12;70;0;8;p;;;;;;;;;;;;;;;;;;;;;;
77678;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;s;;;1,59119E+12;0;0;8;s;;;;;;;;;;;;;;;;;;;;;;
77686;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ik daar eheen Oh ik dkan dara niet heen Zit een hekje voorJk/;;;1,59119E+12;24689;0;8;ik daar eheen Oh ik dkan dara niet heen Zit een hekje voorJk/;;;;;;;;;;;;;;;;;;;;;;
77687;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;waae ;;;1,59119E+12;651;0;8;waae;;;;;;;;;;;;;;;;;;;;;;
77688;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;K;;;1,59119E+12;0;0;8;K;;;;;;;;;;;;;;;;;;;;;;
77689;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;r moet ;;;1,59119E+12;1045;0;8;r must;;;;;;;;;;;;;;;;;;;;;;
77690;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;an;;;1,59119E+12;61;0;8;an;;;;;;;;;;;;;;;;;;;;;;
77691;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;i;;;1,59119E+12;0;0;8;i;;;;;;;;;;;;;;;;;;;;;;
77692;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59119E+12;0;0;8; ;;;;;;;;;;;;;;;;;;;;;;
77693;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;k he;;;1,59119E+12;309;0;8;k hey;;;;;;;;;;;;;;;;;;;;;;
77694;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;j;;;1,59119E+12;0;0;8;j;;;;;;;;;;;;;;;;;;;;;;
77695;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;e;;;1,59119E+12;0;0;8;e;;;;;;;;;;;;;;;;;;;;;;
77696;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;i;;;1,59119E+12;0;0;8;i;;;;;;;;;;;;;;;;;;;;;;
77697;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;n;;;1,59119E+12;0;0;8;n;;;;;;;;;;;;;;;;;;;;;;
77698;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;j naar de 5 rij van boven Tweerde vakje van rechts;;;1,59119E+12;10604;0;8;j to the 5th row from the top Two box from the right;;;;;;;;;;;;;;;;;;;;;;
77699;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;nee ik kiik kan maar tot 4e rijvan;;;1,59119E+12;12487;0;8;nee ik kiik kan maar tot 4e rijvan;;;;;;;;;;;;;;;;;;;;;;
77700;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Heb j;;;1,59119E+12;618;0;8;Have j;;;;;;;;;;;;;;;;;;;;;;
77701;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; ;;;1,59119E+12;0;0;8; ;;;;;;;;;;;;;;;;;;;;;;
77702;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;e ;;;1,59119E+12;27;0;8;e;;;;;;;;;;;;;;;;;;;;;;
77703;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;bo;;;1,59119E+12;127;0;8;bo;;;;;;;;;;;;;;;;;;;;;;
77704;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59119E+12;0;0;8;n;;;;;;;;;;;;;;;;;;;;;;
77705;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ve;;;1,59119E+12;78;0;8;ve;;;;;;;;;;;;;;;;;;;;;;
77706;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;o;;;1,59119E+12;0;0;8;o;;;;;;;;;;;;;;;;;;;;;;
77707;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;n;;;1,59119E+12;0;0;8;n;;;;;;;;;;;;;;;;;;;;;;
77708;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;g een anders grijs vakje;;;1,59119E+12;4521;0;8;g another gray box;;;;;;;;;;;;;;;;;;;;;;
77726;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;onderste rijhelemaal rechtsjanh hekje open5e rijen ;;;1,59119E+12;29476;0;8;bottom row all the way to the right janh gate open 5th rows;;;;;;;;;;;;;;;;;;;;;;
77727;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;KA;;;1,59119E+12;194;0;8;KA;;;;;;;;;;;;;;;;;;;;;;
77728;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;n;;;1,59119E+12;0;0;8;n;;;;;;;;;;;;;;;;;;;;;;
77729;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59119E+12;0;0;8;n;;;;;;;;;;;;;;;;;;;;;;
77730;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;u;;;1,59119E+12;0;0;8;u;;;;;;;;;;;;;;;;;;;;;;
77731;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; jij ;;;1,59119E+12;496;0;8;you;;;;;;;;;;;;;;;;;;;;;;
77732;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;?;;;1,59119E+12;0;0;8;?;;;;;;;;;;;;;;;;;;;;;;
77735;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;nuu naar de 5e rij Tweede vakje va rechts;;;1,59119E+12;10549;0;8;nuu to the 5th row Second square from the right;;;;;;;;;;;;;;;;;;;;;;
77740;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ja;;;1,59119E+12;110;0;8;Yes;;;;;;;;;;;;;;;;;;;;;;
77741;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Gelkukt ;;;1,59119E+12;1781;0;8;I succeeded;;;;;;;;;;;;;;;;;;;;;;
77742;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ik kan nu naar het kruid ;;;1,59119E+12;3718;0;8;I can now go to the herb;;;;;;;;;;;;;;;;;;;;;;
77743;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Ik o;;;1,59119E+12;398;0;8;I o;;;;;;;;;;;;;;;;;;;;;;
77744;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;j;;;1,59119E+12;0;0;8;j;;;;;;;;;;;;;;;;;;;;;;
77745;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ok;;;1,59119E+12;56;0;8;OK;;;;;;;;;;;;;;;;;;;;;;
77746;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;i;;;1,59119E+12;0;0;8;i;;;;;;;;;;;;;;;;;;;;;;
77747;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59119E+12;0;0;8; ;;;;;;;;;;;;;;;;;;;;;;
77757;0043;WYSIWYGTBT;WYSIWYG;data;Participant1;CORRECT;;;1,59119E+12;0;0;8;CORRECT;;;;;;;;;;;;;;;;;;;;;;
77758;0043;WYSIWYGTBT;WYSIWYG;data;Participant2;CORRECT;;;1,59119E+12;0;0;8;CORRECT;;;;;;;;;;;;;;;;;;;;;;
77782;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;j ook?;;;1,59119E+12;908;1;11;j too?;;;;;;;;;;;;;;;;;;;;;;
77785;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Ik kan Waar is jou grijze vakje?;;;1,59119E+12;8329;1;11;I can Where's your gray box?;;;;;;;;;;;;;;;;;;;;;;
77786;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;helemaal rechts 2e van boven;;;1,59119E+12;6037;1;11;far right 2nd from top;;;;;;;;;;;;;;;;;;;;;;
77787;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Daar aakan ik niet heen Heb je nog een andere;;;1,59119E+12;8561;1;11;I can't go there. Do you have another one?;;;;;;;;;;;;;;;;;;;;;;
77788;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;he;;;1,59119E+12;260;1;11;Hey;;;;;;;;;;;;;;;;;;;;;;
77789;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;?;;;1,59119E+12;0;1;11;?;;;;;;;;;;;;;;;;;;;;;;
77790;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;lemaal links 2e van oboven en helemaal links onderste;;;1,59119E+12;7576;1;11;On the left 2nd from the top and on the far left bottom;;;;;;;;;;;;;;;;;;;;;;
77791;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Daar kan ik ook niet een Mijne zijn helemaal links tweede van boven ;;;1,59119E+12;11808;1;11;Daar kan ik ook niet een Mijne zijn helemaal links tweede van boven ;;;;;;;;;;;;;;;;;;;;;;
77792;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ik kan niet naar lninks;;;1,59119E+12;2980;1;11;ik kan niet naar lninks;;;;;;;;;;;;;;;;;;;;;;
77793;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;En helemaal rechts odndersta;;;1,59119E+12;5001;1;11;And far right odndersta;;;;;;;;;;;;;;;;;;;;;;
77808;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;daar ga ik nu heen;;;1,59119E+12;2263;1;11;I'm going there now;;;;;;;;;;;;;;;;;;;;;;
77820;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Nu gaat er een nhekje voor jou opentoch?;;;1,59119E+12;9674;1;11;Now a gate will open for you?;;;;;;;;;;;;;;;;;;;;;;
77821;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ik kan naar kruids;;;1,59119E+12;2495;1;11;I can go to herb;;;;;;;;;;;;;;;;;;;;;;
77822;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Ik niet ;;;1,59119E+12;737;1;11;Not me;;;;;;;;;;;;;;;;;;;;;;
77823;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;waar moet ik heen;;;1,59119E+12;1597;1;11;where do I have to go;;;;;;;;;;;;;;;;;;;;;;
77824;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Naar een grijs vakje Re;;;1,59119E+12;5645;1;11;To a gray box Re;;;;;;;;;;;;;;;;;;;;;;
77825;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ja;;;1,59119E+12;137;1;11;Yes;;;;;;;;;;;;;;;;;;;;;;
77826;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;c;;;1,59119E+12;0;1;11;c;;;;;;;;;;;;;;;;;;;;;;
77827;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; wa;;;1,59119E+12;799;1;11;wa;;;;;;;;;;;;;;;;;;;;;;
77828;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;h;;;1,59119E+12;0;1;11;h;;;;;;;;;;;;;;;;;;;;;;
77829;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ar;;;1,59119E+12;76;1;11;ar;;;;;;;;;;;;;;;;;;;;;;
77830;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;t;;;1,59119E+12;0;1;11;t;;;;;;;;;;;;;;;;;;;;;;
77831;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; zit;;;1,59119E+12;422;1;11;is sitting;;;;;;;;;;;;;;;;;;;;;;
77832;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59119E+12;0;1;11; ;;;;;;;;;;;;;;;;;;;;;;
77833;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; ;;;1,59119E+12;0;1;11; ;;;;;;;;;;;;;;;;;;;;;;
77834;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;s;;;1,59119E+12;0;1;11;s;;;;;;;;;;;;;;;;;;;;;;
77835;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;die b;;;1,59119E+12;293;1;11;that B;;;;;;;;;;;;;;;;;;;;;;
77836;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59119E+12;0;1;11; ;;;;;;;;;;;;;;;;;;;;;;
77837;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;i;;;1,59119E+12;0;1;11;i;;;;;;;;;;;;;;;;;;;;;;
77838;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;o;;;1,59119E+12;0;1;11;o;;;;;;;;;;;;;;;;;;;;;;
77839;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;j ;;;1,59119E+12;93;1;11;j;;;;;;;;;;;;;;;;;;;;;;
77840;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59119E+12;0;1;11;n;;;;;;;;;;;;;;;;;;;;;;
77841;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;jou;;;1,59119E+12;228;1;11;you;;;;;;;;;;;;;;;;;;;;;;
77844;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;derHelemaal rechts onder Of helemaal links tweede van boven;;;1,59119E+12;12007;1;11;derFull right bottom Or far left second from top;;;;;;;;;;;;;;;;;;;;;;
77859;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ben er;;;1,59119E+12;480;1;11;I'm here;;;;;;;;;;;;;;;;;;;;;;
77860;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Ik s;;;1,59119E+12;291;1;11;I s;;;;;;;;;;;;;;;;;;;;;;
77861;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;kan;;;1,59119E+12;196;1;11;kan;;;;;;;;;;;;;;;;;;;;;;
77870;0043;WYSIWYGTBT;WYSIWYG;data;Participant1;CORRECT;;;1,59119E+12;0;1;11;CORRECT;;;;;;;;;;;;;;;;;;;;;;
77871;0043;WYSIWYGTBT;WYSIWYG;data;Participant2;CORRECT;;;1,59119E+12;0;1;11;CORRECT;;;;;;;;;;;;;;;;;;;;;;
77892;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ta nu oop hetkruisIk kan nu in een keer naar een grijs vakje;;;1,59119E+12;29864;2;2;ta nu oop het crossI can now go to a gray box at once;;;;;;;;;;;;;;;;;;;;;;
77899;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;doe maar;;;1,59119E+12;1264;2;2;go ahead;;;;;;;;;;;;;;;;;;;;;;
77900;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Onee foutje;;;1,59119E+12;1651;2;2;Onee foutje;;;;;;;;;;;;;;;;;;;;;;
77901;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;hahawaar zitten jouw ;;;1,59119E+12;10076;2;2;hahawaar zitten jouw ;;;;;;;;;;;;;;;;;;;;;;
77902;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;M;;;1,59119E+12;0;2;2;M;;;;;;;;;;;;;;;;;;;;;;
77903;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;grijze v;;;1,59119E+12;708;2;2;gray v;;;;;;;;;;;;;;;;;;;;;;
77904;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;i;;;1,59119E+12;0;2;2;i;;;;;;;;;;;;;;;;;;;;;;
77905;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;a;;;1,59119E+12;0;2;2;a;;;;;;;;;;;;;;;;;;;;;;
77906;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;j;;;1,59119E+12;0;2;2;j;;;;;;;;;;;;;;;;;;;;;;
77907;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;kj;;;1,59119E+12;109;2;2;kj;;;;;;;;;;;;;;;;;;;;;;
77908;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59119E+12;0;2;2;n;;;;;;;;;;;;;;;;;;;;;;
77909;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;es;;;1,59119E+12;79;2;2;es;;;;;;;;;;;;;;;;;;;;;;
77910;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;e helemaal rechts onder E;;;1,59119E+12;6743;2;2;e far right below E;;;;;;;;;;;;;;;;;;;;;;
77911;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;kan ik n;;;1,59119E+12;637;2;2;kan ik n;;;;;;;;;;;;;;;;;;;;;;
77912;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; n;;;1,59119E+12;8;2;2;n;;;;;;;;;;;;;;;;;;;;;;
77913;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;iet geen;;;1,59119E+12;872;2;2;not none;;;;;;;;;;;;;;;;;;;;;;
77914;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;En de derde rij derde vakje an links;;;1,59119E+12;8390;2;2;And the third row third box on the left;;;;;;;;;;;;;;;;;;;;;;
77927;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ga ik nu heen;;;1,59119E+12;1256;2;2;I'm going now;;;;;;;;;;;;;;;;;;;;;;
77928;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Ik sta nu op een grijs vakjeIk kan nu in een keer door naar het jkruis;;;1,59119E+12;12214;2;2;I am now on a gray square. I can now go to the cross at once;;;;;;;;;;;;;;;;;;;;;;
77929;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ik nietm;;;1,59119E+12;2086;2;2;ik nietm;;;;;;;;;;;;;;;;;;;;;;
77930;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Oke;;;1,59119E+12;308;2;2;Okay;;;;;;;;;;;;;;;;;;;;;;
77931;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ij;;;1,59119E+12;95;2;2;ij;;;;;;;;;;;;;;;;;;;;;;
77932;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; m;;;1,59119E+12;190;2;2; m;;;;;;;;;;;;;;;;;;;;;;
77933;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;n;;;1,59119E+12;0;2;2;n;;;;;;;;;;;;;;;;;;;;;;
77934;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;a;;;1,59119E+12;0;2;2;a;;;;;;;;;;;;;;;;;;;;;;
77935;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; grijze zit;;;1,59119E+12;2329;2;2; grijze zit;;;;;;;;;;;;;;;;;;;;;;
77936;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Waar moet ik h;;;1,59119E+12;2457;2;2;Where should I h;;;;;;;;;;;;;;;;;;;;;;
77937;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;3;;;1,59119E+12;0;2;2;3;;;;;;;;;;;;;;;;;;;;;;
77938;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ee;;;1,59119E+12;138;2;2;ee;;;;;;;;;;;;;;;;;;;;;;
77939;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;e;;;1,59119E+12;0;2;2;e;;;;;;;;;;;;;;;;;;;;;;
77940;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59119E+12;0;2;2;n;;;;;;;;;;;;;;;;;;;;;;
77941;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; van ;;;1,59119E+12;526;2;2;from;;;;;;;;;;;;;;;;;;;;;;
77942;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;?;;;1,59119E+12;0;2;2;?;;;;;;;;;;;;;;;;;;;;;;
77953;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;links helemaal onderinof helemaal rechts onderin;;;1,59119E+12;10000;2;2;at the bottom left or at the bottom right;;;;;;;;;;;;;;;;;;;;;;
77965;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Kan je nu naar ehet kruis?;;;1,59119E+12;4747;2;2;Can you go to the cross now?;;;;;;;;;;;;;;;;;;;;;;
77979;0043;WYSIWYGTBT;WYSIWYG;data;Participant1;CORRECT;;;1,59119E+12;0;2;2;CORRECT;;;;;;;;;;;;;;;;;;;;;;
77980;0043;WYSIWYGTBT;WYSIWYG;data;Participant2;CORRECT;;;1,59119E+12;0;2;2;CORRECT;;;;;;;;;;;;;;;;;;;;;;
78003;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ja ik ben op kruis;;;1,59119E+12;1965;3;1;ja ik ben op kruis;;;;;;;;;;;;;;;;;;;;;;
78006;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Mijn grijze vakjes zitten middelste rijtweede van boven ;;;1,59119E+12;13749;3;1;My gray boxes are in the middle row second from the top;;;;;;;;;;;;;;;;;;;;;;
78007;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ben er;;;1,59119E+12;391;3;1;I'm here;;;;;;;;;;;;;;;;;;;;;;
78019;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Nee JaWaa r ziyt jou grijze vakje;;;1,59119E+12;24827;3;1;No YesWhere is your gray box;;;;;;;;;;;;;;;;;;;;;;
78022;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;de meest rechter die uitsteekt 2e rij avan onder;;;1,59119E+12;7973;3;1;de meest rechter die uitsteekt 2e rij avan onder;;;;;;;;;;;;;;;;;;;;;;
78023;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Nog een keer?;;;1,59119E+12;2070;3;1;Again?;;;;;;;;;;;;;;;;;;;;;;
78039;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;meest rechter 2e rij van onderof 4e rij bavan boven 2e cvan linksik b;;;1,59119E+12;31123;3;1;right-most 2nd row from bottom or 4th row from above 2nd c from left b;;;;;;;;;;;;;;;;;;;;;;
78040;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;I;;;1,59119E+12;0;3;1;I;;;;;;;;;;;;;;;;;;;;;;
78041;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;n;;;1,59119E+12;0;3;1;n;;;;;;;;;;;;;;;;;;;;;;
78042;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;k kan;;;1,59119E+12;460;3;1;I can;;;;;;;;;;;;;;;;;;;;;;
78043;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;en;;;1,59119E+12;16;3;1;and;;;;;;;;;;;;;;;;;;;;;;
78044;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59119E+12;0;3;1; ;;;;;;;;;;;;;;;;;;;;;;
78045;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; o;;;1,59119E+12;78;3;1; o;;;;;;;;;;;;;;;;;;;;;;
78046;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59119E+12;0;3;1;n;;;;;;;;;;;;;;;;;;;;;;
78047;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;p;;;1,59119E+12;0;3;1;p;;;;;;;;;;;;;;;;;;;;;;
78048;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;u;;;1,59119E+12;0;3;1;u;;;;;;;;;;;;;;;;;;;;;;
78049;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; ;;;1,59119E+12;0;3;1; ;;;;;;;;;;;;;;;;;;;;;;
78050;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59119E+12;0;3;1; ;;;;;;;;;;;;;;;;;;;;;;
78051;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;k;;;1,59119E+12;0;3;1;k;;;;;;;;;;;;;;;;;;;;;;
78052;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59119E+12;0;3;1;n;;;;;;;;;;;;;;;;;;;;;;
78053;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;r;;;1,59119E+12;0;3;1;r;;;;;;;;;;;;;;;;;;;;;;
78054;0043;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;i;;;1,59119E+12;0;3;1;i;;;;;;;;;;;;;;;;;;;;;;
