turntid;dyadid;experimenttype;INTERFACEUSED;TURNTYPE;Sender;Text;Deletes1;Deletes2;TimestampReceived;Duration;GameNo;MazeID;;;;;;;;;;;;;;;;;;;;;;;
83037;0045;TBTWYSIWYG;TBT;TBT;Participant2;4-3;1;1;1,59162E+12;944;9;9;;;;;;;;;;;;;;;;;;;;;;;
83038;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Rood((NEWLINE))40-3((NEWLINE));;;1,59162E+12;14514;9;9;;;;;;;;;;;;;;;;;;;;;;;
83039;0045;TBTWYSIWYG;TBT;TBT;Participant1;7-4, 4-3, 6-3;0;0;1,59162E+12;12775;9;9;;;;;;;;;;;;;;;;;;;;;;;
83048;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;7-4, 4-3, 6-3((NEWLINE));;;1,59162E+12;12774;9;9;;;;;;;;;;;;;;;;;;;;;;;
83050;0045;TBTWYSIWYG;TBT;TBT;Participant2;Open?;15;23;1,59162E+12;5324;9;9;;;;;;;;;;;;;;;;;;;;;;;
83051;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Kan jij nu 4-3?Open?((NEWLINE));;;1,59162E+12;5216;9;9;;;;;;;;;;;;;;;;;;;;;;;
83057;0045;TBTWYSIWYG;TBT;TBT;Participant1;Ja;5;6;1,59162E+12;3954;9;9;;;;;;;;;;;;;;;;;;;;;;;
83059;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Open?Ja((NEWLINE))Open?;;;1,59162E+12;3671;9;9;;;;;;;;;;;;;;;;;;;;;;;
83060;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Ka;;;1,59162E+12;112;9;9;;;;;;;;;;;;;;;;;;;;;;;
83061;0045;TBTWYSIWYG;TBT;TBT;Participant1;Open?;0;0;1,59162E+12;1369;9;9;;;;;;;;;;;;;;;;;;;;;;;
83062;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;((NEWLINE));;;1,59162E+12;0;9;9;;;;;;;;;;;;;;;;;;;;;;;
83063;0045;TBTWYSIWYG;TBT;TBT;Participant2;Kan jij rood?;0;0;1,59162E+12;1472;9;9;;;;;;;;;;;;;;;;;;;;;;;
83064;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;n jij rood?((NEWLINE));;;1,59162E+12;1166;9;9;;;;;;;;;;;;;;;;;;;;;;;
83065;0045;TBTWYSIWYG;TBT;TBT;Participant1;Nee;0;0;1,59162E+12;585;9;9;;;;;;;;;;;;;;;;;;;;;;;
83066;0045;TBTWYSIWYG;TBT;TBT;Participant1;Nog 1 gate nodig;0;0;1,59162E+12;2002;9;9;;;;;;;;;;;;;;;;;;;;;;;
83070;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Nee((NEWLINE))Nog 1 gate nodig((NEWLINE));;;1,59162E+12;2680;9;9;;;;;;;;;;;;;;;;;;;;;;;
83071;0045;TBTWYSIWYG;TBT;TBT;Participant2;Open?;0;0;1,59162E+12;930;9;9;;;;;;;;;;;;;;;;;;;;;;;
83072;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Open?((NEWLINE));;;1,59162E+12;632;9;9;;;;;;;;;;;;;;;;;;;;;;;
83073;0045;TBTWYSIWYG;TBT;TBT;Participant1;Nee;0;0;1,59162E+12;1488;9;9;;;;;;;;;;;;;;;;;;;;;;;
83083;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Nee((NEWLINE));;;1,59162E+12;975;9;9;;;;;;;;;;;;;;;;;;;;;;;
83084;0045;TBTWYSIWYG;TBT;TBT;Participant2;Nu rood;0;0;1,59162E+12;1206;9;9;;;;;;;;;;;;;;;;;;;;;;;
83085;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Nu rood((NEWLINE));;;1,59162E+12;1018;9;9;;;;;;;;;;;;;;;;;;;;;;;
83086;0045;TBTWYSIWYG;TBT;TBT;Participant1;Nope;0;0;1,59162E+12;1537;9;9;;;;;;;;;;;;;;;;;;;;;;;
83087;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Nope((NEWLINE));;;1,59162E+12;1320;9;9;;;;;;;;;;;;;;;;;;;;;;;
83088;0045;TBTWYSIWYG;TBT;TBT;Participant2;6-4 is jouw grijs toch?;1;1;1,59162E+12;3768;9;9;;;;;;;;;;;;;;;;;;;;;;;
83089;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;6-4 i s jouw grijs toch?((NEWLINE));;;1,59162E+12;3766;9;9;;;;;;;;;;;;;;;;;;;;;;;
83090;0045;TBTWYSIWYG;TBT;TBT;Participant1;6-3;0;0;1,59162E+12;1618;9;9;;;;;;;;;;;;;;;;;;;;;;;
83096;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;6-3((NEWLINE));;;1,59162E+12;1616;9;9;;;;;;;;;;;;;;;;;;;;;;;
83097;0045;TBTWYSIWYG;TBT;TBT;Participant2;Nu rood;0;0;1,59162E+12;1,59162E+12;9;9;;;;;;;;;;;;;;;;;;;;;;;
83103;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant2;Nu rood((NEWLINE));;;1,59162E+12;747;9;9;;;;;;;;;;;;;;;;;;;;;;;
83104;0045;TBTWYSIWYG;TBT;TBT;Participant1;Ja;0;0;1,59162E+12;560;9;9;;;;;;;;;;;;;;;;;;;;;;;
83105;0045;TBTWYSIWYG;TBT;WYSIWYG;Participant1;Ja((NEWLINE));;;1,59162E+12;263;9;9;;;;;;;;;;;;;;;;;;;;;;;
83106;0045;TBTWYSIWYG;TBT;TBT;Participant2;Ben je?;0;0;1,59162E+12;1,59162E+12;9;9;;;;;;;;;;;;;;;;;;;;;;;
83114;0045;TBTWYSIWYG;TBT;data;Participant1;CORRECT;;;1,59162E+12;0;9;9;;;;;;;;;;;;;;;;;;;;;;;
83115;0045;TBTWYSIWYG;TBT;data;Participant2;CORRECT;;;1,59162E+12;0;9;9;;;;;;;;;;;;;;;;;;;;;;;
83136;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant2;Ben je?((NEWLINE));;;1,59162E+12;798;10;4;;;;;;;;;;;;;;;;;;;;;;;
83137;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant1;L¿;;;1,59162E+12;373;10;4;;;;;;;;;;;;;;;;;;;;;;;
83138;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant2;dofhfsd;;;1,59162E+12;273;10;4;;;;;;;;;;;;;;;;;;;;;;;
83143;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant1;L?1-5, 1-5, 6-71,-`1;;;1,59162E+12;29881;10;4;;;;;;;;;;;;;;;;;;;;;;;
83151;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant2;Ik kan niet 1-5 of 6-7Mijn gagrijd mijn grijs is 4-5kan jij 4-5?;;;1,59162E+12;21268;10;4;;;;;;;;;;;;;;;;;;;;;;;
83160;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant1;Open?;;;1,59162E+12;575;10;4;;;;;;;;;;;;;;;;;;;;;;;
83161;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant2;KQN JIKan ijji rood?;;;1,59162E+12;5296;10;4;;;;;;;;;;;;;;;;;;;;;;;
83180;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant1;Nee1-56-7;;;1,59162E+12;13232;10;4;;;;;;;;;;;;;;;;;;;;;;;
83187;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant2;IOpen?;;;1,59162E+12;1312;10;4;;;;;;;;;;;;;;;;;;;;;;;
83195;0045;TBTWYSIWYG;WYSIWYG;data;Participant1;CORRECT;;;1,59162E+12;0;10;4;;;;;;;;;;;;;;;;;;;;;;;
83196;0045;TBTWYSIWYG;WYSIWYG;data;Participant2;CORRECT;;;1,59162E+12;0;10;4;;;;;;;;;;;;;;;;;;;;;;;
83217;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant1;Rood3-3;;;1,59162E+12;16207;11;10;;;;;;;;;;;;;;;;;;;;;;;
83218;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant2;3-3 kan ik niet komen;;;1,59162E+12;1831;11;10;;;;;;;;;;;;;;;;;;;;;;;
83225;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant1;7-4;;;1,59162E+12;656;11;10;;;;;;;;;;;;;;;;;;;;;;;
83235;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant2;Open?;;;1,59162E+12;513;11;10;;;;;;;;;;;;;;;;;;;;;;;
83236;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant1;JaRoo;;;1,59162E+12;1112;11;10;;;;;;;;;;;;;;;;;;;;;;;
83237;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant2;1-6?;;;1,59162E+12;788;11;10;;;;;;;;;;;;;;;;;;;;;;;
83242;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant1;Kan ;;;1,59162E+12;344;11;10;;;;;;;;;;;;;;;;;;;;;;;
83251;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant2;Kan jij van 1-6 naar rood zonder gate?;;;1,59162E+12;4124;11;10;;;;;;;;;;;;;;;;;;;;;;;
83260;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant1;NeeIk sta op 1-6;;;1,59162E+12;5656;11;10;;;;;;;;;;;;;;;;;;;;;;;
83261;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant2;Kan jij rood nu zonder gate?;;;1,59162E+12;3183;11;10;;;;;;;;;;;;;;;;;;;;;;;
83265;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant1;Nope3-3 7;;;1,59162E+12;8545;11;10;;;;;;;;;;;;;;;;;;;;;;;
83268;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant2;Open;;;1,59162E+12;347;11;10;;;;;;;;;;;;;;;;;;;;;;;
83269;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant1;4;;;1,59162E+12;416;11;10;;;;;;;;;;;;;;;;;;;;;;;
83270;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant2;?;;;1,59162E+12;0;11;10;;;;;;;;;;;;;;;;;;;;;;;
83271;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant1;7;;;1,59162E+12;0;11;10;;;;;;;;;;;;;;;;;;;;;;;
83272;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant2;s;;;1,59162E+12;0;11;10;;;;;;;;;;;;;;;;;;;;;;;
83273;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant1;-;;;1,59162E+12;0;11;10;;;;;;;;;;;;;;;;;;;;;;;
83274;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant2;ta ;;;1,59162E+12;195;11;10;;;;;;;;;;;;;;;;;;;;;;;
83275;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant1;4;;;1,59162E+12;0;11;10;;;;;;;;;;;;;;;;;;;;;;;
83284;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant2;3-3;;;1,59162E+12;209;11;10;;;;;;;;;;;;;;;;;;;;;;;
83285;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant1;Ro;;;1,59162E+12;128;11;10;;;;;;;;;;;;;;;;;;;;;;;
83286;0045;TBTWYSIWYG;WYSIWYG;WYSIWYG;Participant2;Rood?;;;1,59162E+12;520;11;10;;;;;;;;;;;;;;;;;;;;;;;
83295;0045;TBTWYSIWYG;WYSIWYG;data;Participant1;CORRECT;;;1,59162E+12;0;11;10;;;;;;;;;;;;;;;;;;;;;;;
83296;0045;TBTWYSIWYG;WYSIWYG;data;Participant2;CORRECT;;;1,59162E+12;0;11;10;;;;;;;;;;;;;;;;;;;;;;;
85313;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;test;;;1,59178E+12;809;0;2;;;;;;;;;;;;;;;;;;;;;;;
85314;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;hoi;;;1,59178E+12;263;0;2;;;;;;;;;;;;;;;;;;;;;;;
85351;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;moi;;;1,59178E+12;419;0;2;;;;;;;;;;;;;;;;;;;;;;;
85353;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ik sta nu op een grijs vakje;;;1,59178E+12;3139;0;2;;;;;;;;;;;;;;;;;;;;;;;
85354;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ik ook;;;1,59178E+12;798;0;2;;;;;;;;;;;;;;;;;;;;;;;
85363;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;rechtsonder is het grijze vakjerechtonsrecht;;;1,59178E+12;11166;0;2;;;;;;;;;;;;;;;;;;;;;;;
85364;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;o;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85365;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;s;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85366;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;nder;;;1,59178E+12;351;0;2;;;;;;;;;;;;;;;;;;;;;;;
85367;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;o;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85368;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; ;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85369;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;nd;;;1,59178E+12;99;0;2;;;;;;;;;;;;;;;;;;;;;;;
85370;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;d;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85371;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;er;;;1,59178E+12;85;0;2;;;;;;;;;;;;;;;;;;;;;;;
85372;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;at rooddr;;;1,59178E+12;3810;0;2;;;;;;;;;;;;;;;;;;;;;;;
85373;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;D;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85374;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ode;;;1,59178E+12;147;0;2;;;;;;;;;;;;;;;;;;;;;;;
85375;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;at;;;1,59178E+12;53;0;2;;;;;;;;;;;;;;;;;;;;;;;
85376;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;k;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85377;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; ;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85378;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ru;;;1,59178E+12;100;0;2;;;;;;;;;;;;;;;;;;;;;;;
85379;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;z;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85380;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;is;;;1,59178E+12;83;0;2;;;;;;;;;;;;;;;;;;;;;;;
85381;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;i;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85382;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;e;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85383;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;e ik niet;;;1,59178E+12;1042;0;2;;;;;;;;;;;;;;;;;;;;;;;
85398;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;onder rode kruis zit 1tjeWil je daar opstaanOh damnWil je dan weer eer;;;1,59178E+12;42414;0;2;;;;;;;;;;;;;;;;;;;;;;;
85399;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;I;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85400;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;st ;;;1,59178E+12;176;0;2;;;;;;;;;;;;;;;;;;;;;;;
85401;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;k ;;;1,59178E+12;136;0;2;;;;;;;;;;;;;;;;;;;;;;;
85402;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;z;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85403;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;b;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85404;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;o;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85405;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;e;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85406;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; ;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85407;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85408;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;s;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85409;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2; er;;;1,59178E+12;240;0;2;;;;;;;;;;;;;;;;;;;;;;;
85410;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ta;;;1,59178E+12;38;0;2;;;;;;;;;;;;;;;;;;;;;;;
85411;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;d;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85412;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;an;;;1,59178E+12;36;0;2;;;;;;;;;;;;;;;;;;;;;;;
85413;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;oo;;;1,59178E+12;147;0;2;;;;;;;;;;;;;;;;;;;;;;;
85414;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; ;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85415;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;r;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85416;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;al;;;1,59178E+12;13;0;2;;;;;;;;;;;;;;;;;;;;;;;
85417;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;he;;;1,59178E+12;96;0;2;;;;;;;;;;;;;;;;;;;;;;;
85418;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;s;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85419;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;en;;;1,59178E+12;107;0;2;;;;;;;;;;;;;;;;;;;;;;;
85437;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; eerstik was er doorheen;;;1,59178E+12;4822;0;2;;;;;;;;;;;;;;;;;;;;;;;
85442;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Sta ik nuNu zi;;;1,59178E+12;3085;0;2;;;;;;;;;;;;;;;;;;;;;;;
85443;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;b;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85444;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;j;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85445;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;en;;;1,59178E+12;85;0;2;;;;;;;;;;;;;;;;;;;;;;;
85446;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85447;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; erd;;;1,59178E+12;317;0;2;;;;;;;;;;;;;;;;;;;;;;;
85448;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;m;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85449;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;o;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85450;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ij;;;1,59178E+12;47;0;2;;;;;;;;;;;;;;;;;;;;;;;
85451;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;or;;;1,59178E+12;78;0;2;;;;;;;;;;;;;;;;;;;;;;;
85453;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;nporortjesdicht;;;1,59178E+12;3469;0;2;;;;;;;;;;;;;;;;;;;;;;;
85454;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;Waar zit het ;;;1,59178E+12;3562;0;2;;;;;;;;;;;;;;;;;;;;;;;
85455;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;r;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85456;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;g;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85457;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;ec;;;1,59178E+12;226;0;2;;;;;;;;;;;;;;;;;;;;;;;
85458;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;ru;;;1,59178E+12;63;0;2;;;;;;;;;;;;;;;;;;;;;;;
85459;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;h;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85460;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;i;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85461;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;tsonder;;;1,59178E+12;1135;0;2;;;;;;;;;;;;;;;;;;;;;;;
85462;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;waar zit je rode kruis;;;1,59178E+12;2202;0;2;;;;;;;;;;;;;;;;;;;;;;;
85470;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;3vakjesnaarvanafrodekruisnaaronderendanhelemaalrechts;;;1,59178E+12;13525;0;2;;;;;;;;;;;;;;;;;;;;;;;
85471;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;hier?;;;1,59178E+12;628;0;2;;;;;;;;;;;;;;;;;;;;;;;
85474;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;vaneevanafrodekruis2stappenomlaagendan;;;1,59178E+12;11441;0;2;;;;;;;;;;;;;;;;;;;;;;;
85475;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;Waar;;;1,59178E+12;490;0;2;;;;;;;;;;;;;;;;;;;;;;;
85476;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;2;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85477;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; zit;;;1,59178E+12;447;0;2;;;;;;;;;;;;;;;;;;;;;;;
85478;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;n;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85479;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; j;;;1,59178E+12;38;0;2;;;;;;;;;;;;;;;;;;;;;;;
85480;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;a;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85481;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;e ;;;1,59178E+12;129;0;2;;;;;;;;;;;;;;;;;;;;;;;
85482;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;arrech;;;1,59178E+12;690;0;2;;;;;;;;;;;;;;;;;;;;;;;
85483;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;r;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85484;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;t;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85485;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;o;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85486;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;s;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85487;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;de kruis;;;1,59178E+12;857;0;2;;;;;;;;;;;;;;;;;;;;;;;
85488;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;linksbovenhelemaal;;;1,59178E+12;2742;0;2;;;;;;;;;;;;;;;;;;;;;;;
85489;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;oh daardie van mij rechts boven;;;1,59178E+12;6880;0;2;;;;;;;;;;;;;;;;;;;;;;;
85490;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;dus op jouw rode kruis dan;;;1,59178E+12;3970;0;2;;;;;;;;;;;;;;;;;;;;;;;
85491;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;okay links onder zit een opgr;;;1,59178E+12;7883;0;2;;;;;;;;;;;;;;;;;;;;;;;
85492;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;i;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85493;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;is;;;1,59178E+12;163;0;2;;;;;;;;;;;;;;;;;;;;;;;
85494;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;k;;;1,59178E+12;0;0;2;;;;;;;;;;;;;;;;;;;;;;;
85495;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1; vakje;;;1,59178E+12;487;0;2;;;;;;;;;;;;;;;;;;;;;;;
85496;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;benernog niet doorheen;;;1,59178E+12;4345;0;2;;;;;;;;;;;;;;;;;;;;;;;
85507;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;Helemallal links onder is gruijskan je daar komenonderste rij links;;;1,59178E+12;16065;0;2;;;;;;;;;;;;;;;;;;;;;;;
85513;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant2;Daar kan ik nog niet in;;;1,59178E+12;2612;0;2;;;;;;;;;;;;;;;;;;;;;;;
85522;0048;WYSIWYGTBT;WYSIWYG;WYSIWYG;Participant1;nu welof niet;;;1,59178E+12;4356;0;2;;;;;;;;;;;;;;;;;;;;;;;
